topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,doc_id
4.778829891946685e-4,4.7788298928557756e-4,4.7788298903573873e-4,4.7788298861451203e-4,4.778829890391557e-4,0.43706696390225386,0.5591099721846337,4.7788299001149856e-4,4.778829891309574e-4,4.7788298880037155e-4,text102
0.12498386892652662,2.3463722504039785e-4,2.3463722484617266e-4,0.8731390332736804,2.34637225162278e-4,2.3463722484839443e-4,2.3463722463916545e-4,2.3463722506838637e-4,2.3463722519701522e-4,2.3463722499122007e-4,text1020
3.560691439613178e-4,3.560691441075504e-4,0.5289293884947486,0.3108967797135275,3.5606914408925874e-4,3.560691438590217e-4,3.560691443087069e-4,3.560691442644174e-4,3.560691443764344e-4,0.1576813477827571,text1021
0.9414049133954799,3.82672136859521e-4,3.826721361043633e-4,3.8267213723863704e-4,3.8267213612983107e-4,3.82672135725915e-4,3.826721364091921e-4,3.826721363236016e-4,0.05553370951312541,3.8267213660356556e-4,text1022
0.32331118386417823,3.2586413592196567e-4,0.5469479883836235,0.12745977879970954,3.2586413638956813e-4,3.2586413598691e-4,3.2586413601694487e-4,3.2586413590923995e-4,3.2586413572771524e-4,3.2586413653645487e-4,text1023
0.01511061451817289,2.7859776743625436e-4,2.78597766864437e-4,2.785977672040396e-4,0.7219308394764075,2.785977668749296e-4,0.2610083616354473,2.785977671897091e-4,2.7859776728594203e-4,2.785977671171285e-4,text1024
0.15809853887499564,2.8374234640789046e-4,2.8374234611076144e-4,2.8374234640354915e-4,0.8396315223549391,2.837423459491576e-4,2.837423462423048e-4,2.8374234625993996e-4,2.837423466104492e-4,2.8374234608114846e-4,text1025
2.8549968928864996e-4,2.854996891949663e-4,2.8549968907071524e-4,0.845287699331387,0.1524283031546754,2.854996891891813e-4,2.8549968935615087e-4,2.854996893074559e-4,2.85499689303243e-4,2.854996892272237e-4,text1026
0.2143446365122,0.313419020194393,3.147395292985814e-4,3.1473952915833073e-4,3.147395294495092e-4,3.147395294210005e-4,0.27316607459130565,3.147395294650207e-4,3.1473952908074257e-4,0.19718183152622812,text1027
0.4561290294811625,3.9581549757173765e-4,3.9581549724238403e-4,3.958154975956949e-4,3.958154972466955e-4,3.9581549659488586e-4,3.958154970246747e-4,3.95815497645861e-4,3.958154969185194e-4,0.540704446540997,text1028
0.19027872202152218,0.19919526948261262,3.4282853009493127e-4,3.428285305384558e-4,3.428285299630127e-4,3.4282853008748605e-4,0.6081262087837285,3.4282853024556885e-4,3.428285303129127e-4,3.428285308943045e-4,text1029
4.2112779307209935e-4,4.211277931522414e-4,4.211277928247932e-4,4.211277935606934e-4,4.211277929613265e-4,0.6333238288619523,4.211277931143085e-4,4.2112779325279666e-4,4.2112779314703523e-4,0.36330714879296244,text103
3.9581549752036057e-4,3.9581549739862987e-4,3.9581549701938836e-4,3.958154971467657e-4,3.95815496698584e-4,3.958154969048686e-4,0.49660233512874435,0.5002311408936957,3.958154972769795e-4,3.95815497594364e-4,text1030
0.8496800759069317,2.8549968974023095e-4,2.854996892081074e-4,2.854996900341247e-4,2.854996893437052e-4,0.06448754425721148,2.8549968926776e-4,2.8549968961202426e-4,0.08383388200897639,2.854996896744677e-4,text1031
0.20152006003135817,3.003829365679977e-4,3.0038293617388936e-4,0.4266856845640625,3.0038293611152193e-4,3.003829358511189e-4,0.36969157485063536,3.003829364832707e-4,3.0038293611664977e-4,3.0038293663966435e-4,text1032
0.45857058018737673,3.480048255841645e-4,3.480048256867378e-4,3.480048259048646e-4,3.480048254458973e-4,0.029823663672292097,3.480048261191927e-4,3.480048258818238e-4,0.037829191101197236,0.4716885360845112,text1033
2.7363642005199943e-4,2.736364200921937e-4,2.736364198464902e-4,0.2778441358258427,2.73636420378482e-4,2.7363641986340897e-4,0.7199667728138408,2.736364200904744e-4,2.736364200772454e-4,2.736364199161919e-4,text1034
0.9489835677674702,3.023531648213111e-4,3.0235316426961234e-4,0.048597606915318184,3.023531646429784e-4,3.0235316469368864e-4,3.023531645579508e-4,3.0235316484803696e-4,3.023531646026349e-4,3.0235316477535e-4,text1035
3.533398283558927e-4,3.533398285194899e-4,3.5333982857847204e-4,0.23496934894621863,0.09223032007483131,3.5333982826799975e-4,0.1541378407109353,3.533398282403073e-4,0.5165424512976214,3.5333982843105416e-4,text1036
3.2586413609577195e-4,3.258641357770038e-4,0.2510566153305753,3.2586413619624475e-4,3.258641359687896e-4,3.258641359988571e-4,3.25864135652855e-4,3.258641356458383e-4,3.2586413607183054e-4,0.7463364715820174,text1037
2.6123089362861744e-4,2.6123089357644026e-4,2.612308931888701e-4,2.6123089379328303e-4,2.612308934429609e-4,2.612308928006218e-4,2.6123089328437067e-4,0.8306430069737066,2.6123089369474683e-4,0.16726714587888344,text1038
3.9244573668667835e-4,3.924457356124566e-4,3.924457349462212e-4,3.924457349743885e-4,3.9244573483585406e-4,3.924457350667114e-4,0.1426716487397029,0.10479736446247467,0.7497838666503959,3.9244573530433397e-4,text1039
4.729796628898011e-4,0.36567806961634985,4.729796617877378e-4,4.7297966175482645e-4,4.72979661856128e-4,0.4285712741269205,4.729796619611535e-4,4.7297966244099664e-4,0.20243979862217715,4.7297966186183373e-4,text104
3.3780396586003466e-4,3.37803965493192e-4,0.22570166286922058,0.6997042532221347,3.3780396531262033e-4,3.378039647639091e-4,3.3780396532717146e-4,3.378039651152298e-4,3.3780396533601584e-4,0.07222945615143647,text1040
3.45397285828633e-4,3.4539728570823235e-4,0.5415679549358056,3.453972855216492e-4,0.33773217096420044,3.4539728554607843e-4,3.453972856448014e-4,0.08496294257408725,3.4539728559120303e-4,0.033664547812066035,text1041
3.258641360888041e-4,3.25864135608591e-4,3.258641359804389e-4,3.258641361793373e-4,3.258641361575242e-4,3.2586413546976934e-4,3.25864135841913e-4,3.2586413558203413e-4,0.9970672227770544,3.2586413603718665e-4,text1042
2.73636420653069e-4,2.736364204893301e-4,2.736364199900741e-4,2.736364202630801e-4,2.7363641995199257e-4,2.7363642008361195e-4,2.7363642024952394e-4,0.5405491558948863,2.736364199893712e-4,0.45726175274344366,text1043
2.820065047362504e-4,2.820065049430477e-4,0.09459873880798272,2.820065051983927e-4,2.820065048224482e-4,2.820065045656428e-4,0.049687565086981585,2.820065046747476e-4,2.820065048930273e-4,0.8537396505712022,text1044
0.7726490236030447,3.3780396495795427e-4,3.378039651791465e-4,3.3780396474991637e-4,0.164515287572923,0.06047106106945404,3.378039648668342e-4,3.378039650071527e-4,3.3780396488748677e-4,3.378039649297819e-4,text1045
2.642256135233607e-4,2.6422561377246367e-4,2.6422561333457067e-4,0.18228441072527232,2.642256131725382e-4,2.6422561313209906e-4,0.2864682969507761,2.642256137374134e-4,2.6422561332088414e-4,0.5293977130299582,text1046
2.6271971945499744e-4,2.6271971938458973e-4,2.6271971927509366e-4,2.627197193294886e-4,0.20495471939304613,2.627197191881801e-4,2.6271971963680237e-4,0.4172125631816306,2.6271971994000406e-4,0.3759936793891141,text1047
0.17339177424938604,1.8703593036305277e-4,1.870359303211619e-4,1.870359304199618e-4,1.8703593026278269e-4,1.8703593024958215e-4,0.825111938307777,1.8703593050218667e-4,1.870359304112468e-4,1.87035930307047e-4,text1048
2.7202167433269353e-4,2.720216741040237e-4,2.720216743383415e-4,2.72021673906183e-4,2.7202167427377587e-4,2.7202167396190343e-4,2.720216742727252e-4,0.7091782295246877,2.7202167420856176e-4,0.2886455970819142,text1049
4.4128497657991715e-4,0.31000749063524596,4.412849762688604e-4,4.412849772804281e-4,0.35934425148664373,0.03773967915790351,4.4128497655489935e-4,0.290260868860635,4.412849765474552e-4,4.4128497634020954e-4,text105
2.1100820396387197e-4,2.1100820391550796e-4,2.110082034244468e-4,0.22140416265011775,0.13224724735000162,2.11008203388546e-4,0.644871532573948,2.110082038446948e-4,2.1100820358993907e-4,2.1100820380557829e-4,text1050
3.0842203683605096e-4,3.0842203647166974e-4,3.0842203623507563e-4,0.5560354025936972,3.084220367351306e-4,3.0842203618087447e-4,3.0842203624784976e-4,3.0842203640196573e-4,3.084220364511216e-4,0.44149722111474315,text1051
2.785977673916985e-4,2.7859776724079466e-4,0.09612663912033519,2.785977672758524e-4,2.785977670821928e-4,2.7859776680871315e-4,2.7859776698031113e-4,2.785977668010586e-4,0.769075743706662,0.13284743280342215,text1052
2.688486877367053e-4,2.6884868742321e-4,2.688486877040288e-4,0.4552058539455518,2.688486875366891e-4,2.688486873705732e-4,0.542643356554455,2.688486872607615e-4,2.688486875243194e-4,2.6884868743693363e-4,text1053
1.90908936190805e-4,0.04252512518679946,1.9090893606676763e-4,0.20127023272513228,1.9090893571353917e-4,1.9090893572173317e-4,1.9090893607671527e-4,0.06471136050297413,1.9090893634230197e-4,0.6903478279689823,text1054
0.5616562098002368,2.1595075118778119e-4,0.018559686114709824,2.1595075119593192e-4,2.1595075134198496e-4,0.4182724488262302,2.1595075119526963e-4,2.159507511286223e-4,2.1595075149051838e-4,2.159507512830443e-4,text1055
2.4590215688162216e-4,2.45902157140519e-4,2.459021568061266e-4,0.35362352475292197,2.4590215692840586e-4,2.459021565399719e-4,2.4590215717027315e-4,2.459021568721522e-4,0.6444092579916056,2.4590215713338285e-4,text1056
2.179932158661576e-4,2.1799321564623563e-4,2.1799321536060648e-4,2.1799321583829102e-4,2.179932154473482e-4,2.1799321538357966e-4,2.1799321545235473e-4,0.4060059651432665,2.17993215810824e-4,0.5922500891319281,text1057
2.3705043137854285e-4,2.370504309729492e-4,2.370504311149516e-4,2.370504311148597e-4,2.370504312698423e-4,2.3705043112499862e-4,2.3705043106054087e-4,2.370504310097664e-4,0.9978665461198064,2.3705043114716462e-4,text1058
0.05789268291522107,2.4855395110731117e-4,0.5418375817691627,0.3985298576598907,2.485539506139101e-4,2.485539504346652e-4,2.485539507004032e-4,2.485539507516685e-4,2.485539507055515e-4,2.485539514120931e-4,text1059
4.1731533494696505e-4,4.1731533517406886e-4,4.173153352789853e-4,4.1731533499663706e-4,4.1731533476115697e-4,0.08097068470094627,0.49009677222522485,0.4260113357288752,4.173153350830249e-4,4.1731533471286487e-4,text106
2.2656461741143202e-4,2.2656461745080016e-4,0.00022656461742941283,2.2656461738263022e-4,2.2656461748577397e-4,2.2656461718689288e-4,2.26564617196254e-4,2.26564617341142e-4,2.265646173380866e-4,0.9979609184437775,text1060
2.3705043131558155e-4,2.370504313562512e-4,0.36532506781722945,2.3705043202138277e-4,2.3705043139581622e-4,2.37050431034031e-4,2.3705043161902835e-4,2.3705043130319985e-4,0.3751900566067616,0.2578255225559637,text1061
1.6319796979022714e-4,1.6319796956802227e-4,1.6319796953155502e-4,1.6319796947065018e-4,1.631979695450866e-4,1.6319796951669017e-4,1.6319796962580046e-4,1.6319796965358143e-4,0.9985312182736777,1.6319796962063768e-4,text1062
2.3344895396561397e-4,2.3344895346993252e-4,2.3344895362286446e-4,2.3344895356796084e-4,2.334489534130193e-4,2.3344895348019712e-4,2.3344895346058246e-4,2.3344895347948548e-4,0.9978989594176213,2.334489539190942e-4,text1063
0.5058955167377569,0.4923768772528609,2.1595075106848759e-4,2.1595075125831412e-4,2.1595075100000152e-4,2.1595075094063204e-4,2.1595075128705665e-4,2.1595075130573783e-4,2.1595075129346986e-4,2.1595075122843614e-4,text1064
1.5708070785433903e-4,1.5708070775678255e-4,1.570807077362209e-4,1.570807077205717e-4,1.5708070755371888e-4,1.5708070750009896e-4,1.5708070757799964e-4,1.5708070765527063e-4,1.5708070749601182e-4,0.998586273631149,text1065
0.6658464921666462,1.7496730855418854e-4,1.7496730875161978e-4,0.3327537693643007,1.7496730881209508e-4,1.74967308464466e-4,1.7496730866788468e-4,1.749673085471699e-4,1.7496730854776527e-4,1.7496730870792638e-4,text1066
5.590166669500658e-4,0.24951577460445848,5.590166671165085e-4,0.23917184981653686,5.590166674054052e-4,0.07273638568287406,5.590166669166212e-4,0.4352218898933007,5.590166672314817e-4,5.590166672097684e-4,text107
3.95815496790573e-4,3.9581549770470063e-4,3.9581549719671033e-4,3.9581549767871914e-4,0.08544026190036605,0.45305593691334206,3.9581549720714226e-4,0.15455244914263241,0.3045764590602176,3.9581549686403314e-4,text108
4.289655740971405e-4,0.7359257978577358,4.289655744590746e-4,0.15774578287085816,0.10332566025056862,4.289655749853485e-4,4.289655741044554e-4,4.289655746774094e-4,4.2896557467294764e-4,4.289655738410244e-4,text109
2.0628683744319465e-4,2.0628683798492353e-4,2.0628683781291138e-4,2.062868378467523e-4,0.1688932619110542,0.23809138175790795,2.0628683771239557e-4,0.5915713484668129,2.0628683798241937e-4,2.0628683744230774e-4,text11
4.634688023554541e-4,0.11859145338093278,4.634688026310649e-4,0.15383315306660578,4.63468803158316e-4,4.63468803973278e-4,4.6346880307519996e-4,0.7243311119326775,4.6346880205432045e-4,4.6346880253629987e-4,text110
3.733735181588424e-4,3.7337351826110783e-4,3.7337351779201063e-4,3.7337351832936904e-4,3.7337351788110294e-4,0.035349727837651425,3.733735176482358e-4,3.7337351793685777e-4,0.9616632840185116,3.7337351782936915e-4,text111
3.9244573537782407e-4,0.7410842574947164,3.924457349894155e-4,3.924457353401549e-4,3.924457347474281e-4,0.11824910106680993,3.9244573597079966e-4,3.9244573574494533e-4,3.924457354175643e-4,0.13791952129088547,text112
4.062811794779864e-4,0.1157915092447061,4.062811795057722e-4,4.062811795600867e-4,4.0628118001651865e-4,0.3247813119691097,4.062811798740419e-4,0.5565832105287908,4.062811794475219e-4,4.0628117951144405e-4,text113
3.9244573510693436e-4,3.9244573564844564e-4,0.4256634359681182,3.9244573526199886e-4,3.9244573592248934e-4,0.4619393187998493,3.924457356057186e-4,3.924457358463625e-4,0.10965012508366782,3.924457349727987e-4,text114
0.9200533873194763,4.412849770002966e-4,4.4128497619550704e-4,4.412849761210515e-4,4.412849797683779e-4,4.412849773838505e-4,4.4128497644250694e-4,0.07641633286479155,4.4128497603174405e-4,4.4128497678891496e-4,text115
0.2995287661716733,0.466703351055357,0.039737745844426076,0.11778613923687349,4.0628117961467625e-4,0.07421259179222915,4.062811800750714e-4,4.0628118009814927e-4,4.0628117996136263e-4,4.062811796918043e-4,text116
3.7642243676462426e-4,0.3409612695127946,3.764224367240104e-4,3.764224372695662e-4,0.6560273509913456,3.764224379400029e-4,3.7642243680518654e-4,3.764224370341415e-4,3.764224367105577e-4,3.764224366117279e-4,text117
3.7642243679947756e-4,3.7642243725408337e-4,3.764224367710604e-4,3.7642243779404457e-4,3.764224369417035e-4,0.2351492253590477,3.764224369520625e-4,0.7618393951450666,3.764224367524749e-4,3.764224366208355e-4,text118
4.027316620298439e-4,0.3253601010324739,4.027316621760264e-4,0.5154762470699457,4.027316621986447e-4,0.15634453026215497,4.027316623106356e-4,4.027316625059922e-4,4.0273166219509073e-4,4.0273166200915954e-4,text119
0.6386438642085263,3.063721895483721e-4,3.063721890021419e-4,3.063721890603439e-4,3.0637218938938304e-4,0.3589051582779292,3.063721892611725e-4,3.0637218942358106e-4,3.063721889039505e-4,3.063721889557003e-4,text12
4.455502083245443e-4,4.455502081230396e-4,4.4555020759466966e-4,4.4555020783784894e-4,0.754322523961609,4.455502079815242e-4,4.4555020835193e-4,0.24211307437432603,4.455502075687868e-4,4.4555020828268614e-4,text120
4.211277937586171e-4,4.211277930479234e-4,4.211277927134654e-4,4.2112779283932624e-4,4.2112779234081794e-4,4.211277937743847e-4,0.1524729291648462,0.5885128606486972,4.211277932709733e-4,0.25606631563471116,text121
4.4555020826508054e-4,4.4555020795393095e-4,4.455502082914892e-4,0.564576941047848,4.455502082115735e-4,0.43185865728718437,4.4555020756998e-4,4.455502080363036e-4,4.455502085113335e-4,4.4555020812793607e-4,text122
4.173153350313524e-4,4.17315335031343e-4,0.05708081003718192,4.173153348072246e-4,4.173153349871128e-4,0.9395806672833796,4.173153346787374e-4,4.17315334642445e-4,4.1731533517792884e-4,4.173153350823284e-4,text123
4.681759346462729e-4,4.681759355362767e-4,4.6817593493053136e-4,0.07369017097281153,4.6817593503279943e-4,0.6626417370262605,4.6817593499471824e-4,0.10996262666516537,0.15089640972547533,4.681759351466988e-4,text124
4.173153347956185e-4,4.1731533513746034e-4,4.173153342897297e-4,4.1731533428600195e-4,4.1731533420556825e-4,4.1731533458542737e-4,4.173153348922992e-4,0.9962441619885848,4.17315334586426e-4,4.173153346366723e-4,text125
0.0730125158787449,3.8267213607548624e-4,3.8267213583644563e-4,3.826721364896243e-4,3.826721359002832e-4,0.92392610703087,3.826721363053704e-4,3.826721369072793e-4,3.8267213661840645e-4,3.826721362522488e-4,text126
4.2112779322820207e-4,4.2112779349599535e-4,4.2112779257632785e-4,0.14035476045104966,0.10532089593978902,0.7513764490568857,4.2112779352155536e-4,4.211277937458829e-4,4.211277926632297e-4,4.211277930443718e-4,text127
3.992436292917931e-4,3.9924362925606633e-4,3.992436292254715e-4,3.9924362911946364e-4,3.992436293669967e-4,0.7374567444361159,3.99243629722124e-4,0.2593493065294747,3.992436291685972e-4,3.992436292588163e-4,text128
4.289655748124174e-4,0.6681595832079399,4.289655739135606e-4,4.2896557451874726e-4,0.07360984113008415,4.289655745799527e-4,4.2896557462499836e-4,0.25522781664142247,4.289655739849094e-4,4.289655741189124e-4,text129
4.681759349842161e-4,4.6817593539828317e-4,4.6817593494263425e-4,4.681759357231329e-4,0.5052671239784816,4.6817593523467566e-4,4.6817593500013405e-4,0.49098746854141484,4.681759342591187e-4,4.681759345614064e-4,text13
3.9924363005678384e-4,0.06433944737186112,0.00039924362894056497,0.9324666035918433,3.9924362916993775e-4,3.992436299496777e-4,3.992436297255346e-4,3.9924362993765166e-4,3.9924362944903014e-4,3.992436290663499e-4,text130
4.173153350308543e-4,0.9220081493018707,4.1731533447086786e-4,4.173153348624462e-4,4.1731533485814466e-4,0.07465332801892506,4.173153351369309e-4,4.1731533496503815e-4,4.1731533508389355e-4,4.173153347960586e-4,text131
3.826721364258123e-4,0.080893896645587,3.8267213627144565e-4,0.4984868192075168,3.8267213630884585e-4,0.41794057919168487,3.826721366242177e-4,3.8267213670538575e-4,3.826721365523981e-4,3.826721363231693e-4,text132
3.826721362203839e-4,3.8267213628512015e-4,3.826721357303928e-4,3.8267213651390627e-4,3.8267213574701787e-4,3.8267213637837487e-4,3.8267213624883337e-4,0.9965559507745974,3.826721360239278e-4,3.826721362546556e-4,text133
3.8913286595723554e-4,3.891328662144464e-4,3.891328655494487e-4,3.891328659611687e-4,3.891328654548273e-4,0.44169687550720105,0.3231028336107218,3.8913286548805095e-4,3.891328655167953e-4,0.2324763608219352,text134
3.826721363132543e-4,3.826721365510466e-4,3.8267213607797286e-4,3.8267213668184935e-4,0.34432038996038716,0.23328727906042274,3.8267213633848886e-4,3.82672136481028e-4,0.41971362602485274,3.8267213589369964e-4,text135
0.05710404984289679,4.062811794774591e-4,4.0628117890034054e-4,4.0628117931712347e-4,4.062811793374216e-4,0.9396457007207917,4.062811798491028e-4,4.062811802905925e-4,4.062811792632325e-4,4.062811798762918e-4,text136
0.06739822380470141,3.992436293593161e-4,0.08042551750031071,3.9924362946416295e-4,3.9924363022331806e-4,0.8493815532877976,3.9924362939589567e-4,3.992436293019596e-4,3.992436301742327e-4,3.992436292714177e-4,text137
4.329948971660175e-4,4.329948972776281e-4,0.47411731765839726,4.329948967669203e-4,4.329948971903173e-4,4.329948964575915e-4,4.329948974362504e-4,0.5224187231660169,4.3299489650138e-4,4.329948967897616e-4,text138
4.4128497667292375e-4,4.41284976948502e-4,4.412849767817762e-4,0.35639788839608905,0.12563885232752003,4.4128497715400415e-4,4.412849762545369e-4,0.5148742644387895,4.412849773481051e-4,4.4128497644166766e-4,text139
0.19415516905985875,0.6854603506380872,6.361639455625115e-4,6.361639451420448e-4,6.361639449479607e-4,0.11593133268415115,6.361639463794125e-4,6.361639456184562e-4,6.361639450282941e-4,6.361639452242045e-4,text14
0.9552835269200581,3.9924362944687095e-4,3.9924362972928795e-4,3.9924362975823013e-4,3.992436295242592e-4,0.04152252404363401,3.992436296883178e-4,3.9924362965847556e-4,3.992436293734105e-4,3.992436291289351e-4,text140
5.095795079577063e-4,5.095795080046537e-4,5.095795077792208e-4,5.0957950783765e-4,5.095795075627485e-4,5.095795081189074e-4,5.095795081877214e-4,0.9954137844287042,5.095795078794505e-4,5.095795079677892e-4,text141
4.0989382131357096e-4,4.098938211700841e-4,4.098938204842215e-4,0.06626081030464159,4.0989382064801687e-4,4.098938210972366e-4,0.24853515281719793,0.6823347801315238,4.0989382060780424e-4,4.098938213156455e-4,text142
0.07771956923118921,0.035129408307521454,3.6742149128889747e-4,3.674214921615696e-4,3.6742149134680064e-4,3.674214922475946e-4,3.6742149180277276e-4,0.8845790720190944,3.67421491977742e-4,3.6742149136959697e-4,text143
4.3710063235181994e-4,0.29207219900560677,4.371006324578242e-4,4.3710063364907966e-4,0.20187532936779,0.22309161487867005,4.3710063254645835e-4,0.28033825295168185,4.371006330699214e-4,4.371006321762804e-4,text144
3.5606914343524e-4,3.5606914371765305e-4,3.560691435587659e-4,0.24233932303825229,3.560691438448805e-4,0.754812123813591,3.5606914333621555e-4,3.56069143094699e-4,3.560691438310694e-4,3.5606914333833944e-4,text145
4.4555020911033415e-4,4.455502073530845e-4,4.4555020810440704e-4,4.4555020747165364e-4,0.19886013387277046,0.49762706228741105,4.4555020757909596e-4,4.4555020766543966e-4,0.3003939523849651,4.455502075694261e-4,text146
3.795215598357659e-4,3.79521559157508e-4,3.795215589381303e-4,3.7952155971481645e-4,3.7952155902711373e-4,0.8046175379329891,3.7952155939667087e-4,0.19234628959227953,3.7952155921521636e-4,3.795215594461985e-4,text147
3.674214912642734e-4,0.0500953972994896,3.674214913781841e-4,0.4645935011313762,3.674214917095293e-4,0.48273915112794613,3.6742149154377735e-4,3.6742149184169486e-4,3.6742149159911953e-4,3.674214918514838e-4,text148
4.2112779312471145e-4,4.2112779340805126e-4,4.2112779305440907e-4,0.06792915453295371,4.2112779311672446e-4,0.844150430346935,4.211277929079577e-4,0.0849725205679665,4.211277938356296e-4,4.21127792697194e-4,text149
5.15275618599894e-4,5.152756193817949e-4,0.783114940347333,5.152756194822146e-4,5.152756186999202e-4,5.152756185486508e-4,5.152756194502561e-4,0.2127628547011626,5.152756186956752e-4,5.152756186459373e-4,text15
